::genres,id,title,overview,release_date,userId,rating
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,564,3.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,590,3.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,621,4.5
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,624,3.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,640,3.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,641,4.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,650,3.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,654,4.0
crime,5,four rooms,its ted the bellhops first night on the joband the hotels very unusual guests are about to place him in some outrageous predicaments it seems that this evenings room service is serving up one unbelievable happening after another,1995-12-09,665,3.0
comedy,8012,get shorty,chili palmer is a miami mobster who gets sent by his boss the psychopathic bones barboni to collect a bad debt from harry zimm a hollywood producer who specializes in cheesy horror films when chili meets harrys leading lady the romantic sparks fly after pitching his own life story as a movie idea chili learns that being a mobster and being a hollywood producer really arent all that different,1995-10-20,132,5.0
comedy,8012,get shorty,chili palmer is a miami mobster who gets sent by his boss the psychopathic bones barboni to collect a bad debt from harry zimm a hollywood producer who specializes in cheesy horror films when chili meets harrys leading lady the romantic sparks fly after pitching his own life story as a movie idea chili learns that being a mobster and being a hollywood producer really arent all that different,1995-10-20,157,4.0
comedy,8012,get shorty,chili palmer is a miami mobster who gets sent by his boss the psychopathic bones barboni to collect a bad debt from harry zimm a hollywood producer who specializes in cheesy horror films when chili meets harrys leading lady the romantic sparks fly after pitching his own life story as a movie idea chili learns that being a mobster and being a hollywood producer really arent all that different,1995-10-20,236,4.5
comedy,8012,get shorty,chili palmer is a miami mobster who gets sent by his boss the psychopathic bones barboni to collect a bad debt from harry zimm a hollywood producer who specializes in cheesy horror films when chili meets harrys leading lady the romantic sparks fly after pitching his own life story as a movie idea chili learns that being a mobster and being a hollywood producer really arent all that different,1995-10-20,648,4.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,19,3.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,30,4.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,322,4.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,518,1.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,547,3.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,564,4.0
drama,451,leaving las vegas,ben sanderson an alcoholic hollywood screenwriter who lost everything because of his drinking arrives in las vegas to drink himself to death there he meets and forms an uneasy friendship and noninterference pact with prostitute sera,1995-10-27,597,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,19,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,28,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,37,2.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,93,2.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,98,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,99,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,102,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,207,0.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,212,3.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,232,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,292,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,294,2.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,306,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,311,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,342,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,355,3.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,358,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,372,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,378,3.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,387,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,406,4.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,422,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,431,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,444,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,452,3.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,468,2.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,472,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,493,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,509,3.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,514,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,518,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,529,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,537,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,547,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,569,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,575,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,577,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,580,2.5
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,587,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,596,4.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,605,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,614,3.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,620,5.0
fantasy,902,la cit des enfants perdus,a scientist in a surrealist society kidnaps children to steal their dreams hoping that they slow his aging process,1995-05-16,665,3.0
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,19,3.0
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,26,0.5
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,70,4.0
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,73,3.5
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,95,4.0
science fiction,63,twelve monkeys,in the year 2035 convict james cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earths population and forced the survivors into underground communities but when cole is mistakenly sent to 1990 instead of 1996 hes arrested and locked up in a mental hospital there he meets psychiatrist dr kathryn railly and patient jeffrey goines the son of a famous virus expert who may hold the key to the mysterious rogue group the army of the 12 monkeys thought to be responsible for unleashing the killer disease,1995-12-29,285,2.0
drama,687,dead man walking,a justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution susan sarandon won an oscar for best female actress for her convincing portrayal of sister helen prejean,1995-12-29,182,3.0
drama,687,dead man walking,a justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution susan sarandon won an oscar for best female actress for her convincing portrayal of sister helen prejean,1995-12-29,659,3.0
fantasy,577,to die for,susan wants to work in television and will therefore do anything it takes even if it means killing her husband a very dark comedy from independent director gus van sant with a brilliant nicole kidman in the leading role,1995-05-20,286,3.0
fantasy,577,to die for,susan wants to work in television and will therefore do anything it takes even if it means killing her husband a very dark comedy from independent director gus van sant with a brilliant nicole kidman in the leading role,1995-05-20,564,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,4,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,15,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,30,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,43,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,49,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,57,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,61,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,69,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,73,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,77,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,88,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,118,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,119,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,130,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,134,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,137,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,143,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,150,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,157,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,165,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,176,1.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,177,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,185,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,195,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,206,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,212,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,213,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,220,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,232,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,245,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,247,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,248,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,268,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,274,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,285,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,294,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,303,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,306,2.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,311,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,323,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,328,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,346,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,353,1.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,358,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,363,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,373,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,384,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,417,0.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,419,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,426,3.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,428,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,432,4.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,439,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,452,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,457,1.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,463,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,466,3.0
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,468,2.5
music,2054,mr hollands opus,in 1965 passionate musician glenn holland takes a day job as a high school music teacher convinced its just a small obstacle on the road to his true calling writing a historic opus as the decades roll by with the composition unwritten but generations of students inspired through his teaching holland must redefine his lifes purpose,1995-12-29,480,4.5
